image_id,label,split,image_path,label_path
ISIC_0030387,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030387.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030387.txt
ISIC_0027884,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027884.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027884.txt
ISIC_0027884,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027884.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027884.txt
ISIC_0025069,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025069.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025069.txt
ISIC_0028232,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028232.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028232.txt
ISIC_0027795,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027795.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027795.txt
ISIC_0026625,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026625.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026625.txt
ISIC_0028132,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028132.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028132.txt
ISIC_0032356,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032356.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032356.txt
ISIC_0028190,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028190.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028190.txt
ISIC_0025808,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025808.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025808.txt
ISIC_0029541,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029541.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029541.txt
ISIC_0030730,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030730.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030730.txt
ISIC_0029930,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029930.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029930.txt
ISIC_0031743,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031743.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031743.txt
ISIC_0033866,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0033866.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0033866.txt
ISIC_0025089,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025089.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025089.txt
ISIC_0027615,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027615.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027615.txt
ISIC_0025069,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025069.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025069.txt
ISIC_0028659,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028659.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028659.txt
ISIC_0026149,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026149.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026149.txt
ISIC_0026575,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026575.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026575.txt
ISIC_0029533,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029533.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029533.txt
ISIC_0028372,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028372.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028372.txt
ISIC_0029932,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029932.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029932.txt
ISIC_0024517,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024517.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024517.txt
ISIC_0027084,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027084.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027084.txt
ISIC_0026457,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026457.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026457.txt
ISIC_0026411,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026411.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026411.txt
ISIC_0031108,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031108.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031108.txt
ISIC_0030549,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030549.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030549.txt
ISIC_0031430,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031430.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031430.txt
ISIC_0028659,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028659.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028659.txt
ISIC_0033866,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0033866.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0033866.txt
ISIC_0030341,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030341.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030341.txt
ISIC_0029041,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029041.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029041.txt
ISIC_0025089,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025089.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025089.txt
ISIC_0024710,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024710.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024710.txt
ISIC_0032173,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032173.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032173.txt
ISIC_0029133,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029133.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029133.txt
ISIC_0026927,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026927.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026927.txt
ISIC_0024468,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024468.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024468.txt
ISIC_0026522,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026522.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026522.txt
ISIC_0026857,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026857.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026857.txt
ISIC_0026848,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026848.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026848.txt
ISIC_0024654,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024654.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024654.txt
ISIC_0027536,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027536.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027536.txt
ISIC_0028231,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028231.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028231.txt
ISIC_0029713,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029713.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029713.txt
ISIC_0032349,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032349.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032349.txt
ISIC_0028393,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028393.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028393.txt
ISIC_0027719,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027719.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027719.txt
ISIC_0029210,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029210.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029210.txt
ISIC_0030602,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030602.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030602.txt
ISIC_0027536,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027536.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027536.txt
ISIC_0029002,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029002.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029002.txt
ISIC_0027294,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027294.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027294.txt
ISIC_0026466,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026466.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026466.txt
ISIC_0029811,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029811.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029811.txt
ISIC_0029582,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029582.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029582.txt
ISIC_0025992,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025992.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025992.txt
ISIC_0027577,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027577.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027577.txt
ISIC_0030707,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030707.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030707.txt
ISIC_0033413,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0033413.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0033413.txt
ISIC_0025182,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025182.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025182.txt
ISIC_0030953,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030953.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030953.txt
ISIC_0027767,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027767.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027767.txt
ISIC_0031292,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031292.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031292.txt
ISIC_0026765,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026765.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026765.txt
ISIC_0027580,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027580.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027580.txt
ISIC_0029002,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029002.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029002.txt
ISIC_0029067,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029067.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029067.txt
ISIC_0030375,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030375.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030375.txt
ISIC_0033084,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0033084.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0033084.txt
ISIC_0025350,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025350.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025350.txt
ISIC_0030191,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030191.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030191.txt
ISIC_0024925,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024925.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024925.txt
ISIC_0026149,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026149.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026149.txt
ISIC_0033295,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0033295.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0033295.txt
ISIC_0032277,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032277.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032277.txt
ISIC_0029827,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029827.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029827.txt
ISIC_0029811,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029811.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029811.txt
ISIC_0026492,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026492.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026492.txt
ISIC_0026905,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026905.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026905.txt
ISIC_0025811,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025811.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025811.txt
ISIC_0030794,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030794.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030794.txt
ISIC_0031578,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031578.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031578.txt
ISIC_0025130,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025130.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025130.txt
ISIC_0027294,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027294.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027294.txt
ISIC_0029041,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029041.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029041.txt
ISIC_0027884,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027884.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027884.txt
ISIC_0025089,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025089.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025089.txt
ISIC_0031421,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031421.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031421.txt
ISIC_0024539,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024539.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024539.txt
ISIC_0024946,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024946.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024946.txt
ISIC_0028795,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028795.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028795.txt
ISIC_0026927,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026927.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026927.txt
ISIC_0025811,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025811.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025811.txt
ISIC_0024372,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024372.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024372.txt
ISIC_0028795,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028795.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028795.txt
ISIC_0031381,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031381.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031381.txt
ISIC_0024654,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024654.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024654.txt
ISIC_0029563,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029563.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029563.txt
ISIC_0027668,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027668.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027668.txt
ISIC_0025247,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025247.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025247.txt
ISIC_0027795,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027795.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027795.txt
ISIC_0024575,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024575.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024575.txt
ISIC_0027795,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027795.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027795.txt
ISIC_0025247,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025247.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025247.txt
ISIC_0026362,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026362.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026362.txt
ISIC_0028816,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028816.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028816.txt
ISIC_0030707,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030707.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030707.txt
ISIC_0030487,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030487.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030487.txt
ISIC_0031228,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031228.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031228.txt
ISIC_0027708,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027708.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027708.txt
ISIC_0032404,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032404.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032404.txt
ISIC_0032206,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032206.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032206.txt
ISIC_0030175,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030175.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030175.txt
ISIC_0025427,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025427.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025427.txt
ISIC_0029659,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029659.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029659.txt
ISIC_0028381,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028381.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028381.txt
ISIC_0024800,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024800.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024800.txt
ISIC_0031609,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031609.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031609.txt
ISIC_0026522,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026522.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026522.txt
ISIC_0026203,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026203.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026203.txt
ISIC_0027767,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027767.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027767.txt
ISIC_0026132,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026132.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026132.txt
ISIC_0024575,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024575.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024575.txt
ISIC_0027884,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027884.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027884.txt
ISIC_0032455,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032455.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032455.txt
ISIC_0027047,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027047.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027047.txt
ISIC_0026702,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026702.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026702.txt
ISIC_0027958,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027958.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027958.txt
ISIC_0030803,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030803.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030803.txt
ISIC_0028063,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028063.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028063.txt
ISIC_0027254,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027254.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027254.txt
ISIC_0025811,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025811.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025811.txt
ISIC_0027650,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027650.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027650.txt
ISIC_0024575,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024575.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024575.txt
ISIC_0031743,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031743.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031743.txt
ISIC_0031609,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031609.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031609.txt
ISIC_0027303,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027303.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027303.txt
ISIC_0028381,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0028381.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0028381.txt
ISIC_0027506,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0027506.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0027506.txt
ISIC_0031421,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0031421.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0031421.txt
ISIC_0030280,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030280.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030280.txt
ISIC_0026083,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026083.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026083.txt
ISIC_0025130,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0025130.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0025130.txt
ISIC_0024946,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0024946.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0024946.txt
ISIC_0030825,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030825.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030825.txt
ISIC_0032277,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0032277.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0032277.txt
ISIC_0026149,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0026149.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0026149.txt
ISIC_0030707,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030707.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030707.txt
ISIC_0029025,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0029025.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0029025.txt
ISIC_0030076,scc,train,/kaggle/working/balanced_dataset_1/images/train/scc/ISIC_0030076.jpg,/kaggle/working/balanced_dataset_1/labels/train/scc/ISIC_0030076.txt
